brand,model,transmission,age,fuel,engine,km,owner,price,location,mileage,power,seats,type
maruti,ciaz,manual,7.0,petrol,1373.0,105815.0,2.0,545000.0,,,,,
tata,nexon,manual,5.0,petrol,1198.0,72094.0,2.0,800000.0,,,,,
hyundai,elite,manual,4.0,petrol,1197.0,65743.0,1.0,709000.0,,,,,
jeep,compass,automatic,5.0,petrol,,71324.0,2.0,1441000.0,,,,,
maruti,swift,automatic,6.0,diesel,1248.0,94745.0,1.0,658000.0,,,,,
maruti,ciaz,manual,4.0,petrol,1462.0,61765.0,2.0,625000.0,,,,,
hyundai,i10,manual,11.0,petrol,1086.0,36586.0,1.0,300000.0,,,,,
maruti,celerio,automatic,8.0,petrol,998.0,69973.0,2.0,381000.0,,,,,
honda,brio,manual,11.0,petrol,1198.0,61406.0,2.0,288000.0,,,,,
maruti,ignis,manual,7.0,petrol,1197.0,70873.0,1.0,450000.0,,,,,
hyundai,i10,manual,10.0,petrol,1086.0,49024.0,1.0,310000.0,,,,,
maruti,s,manual,4.0,cng,998.0,80265.0,1.0,486000.0,,,,,
maruti,alto,manual,13.0,petrol,998.0,72134.0,1.0,183000.0,,,,,
hyundai,creta,automatic,7.0,petrol,1591.0,52180.0,2.0,926000.0,,,,,
datsun,go,manual,5.0,petrol,1198.0,22849.0,2.0,385000.0,,,,,
honda,jazz,manual,7.0,petrol,1199.0,53380.0,2.0,535000.0,,,,,
maruti,alto,manual,11.0,petrol,796.0,56184.0,2.0,217000.0,,,,,
tata,nexon,automatic,2.0,petrol,1199.0,32111.0,1.0,1113000.0,,,,,
hyundai,creta,automatic,3.0,petrol,1353.0,50026.0,1.0,1601000.0,,,,,
maruti,ignis,manual,5.0,petrol,1197.0,72496.0,2.0,439000.0,,,,,
maruti,swift,manual,10.0,petrol,1197.0,79520.0,1.0,419000.0,,,,,
maruti,ignis,manual,7.0,petrol,1197.0,77579.0,2.0,408000.0,,,,,
maruti,celerio,automatic,9.0,petrol,998.0,75112.0,1.0,382000.0,,,,,
tata,nexon,automatic,3.0,petrol,1199.0,16677.0,1.0,1110000.0,,,,,
maruti,alto,manual,7.0,petrol,796.0,46293.0,1.0,293000.0,,,,,
hyundai,grand,manual,5.0,petrol,1197.0,45619.0,1.0,500000.0,,,,,
hyundai,i10,manual,11.0,petrol,1197.0,54312.0,2.0,295000.0,,,,,
maruti,wagon,automatic,6.0,petrol,998.0,64157.0,1.0,406000.0,,,,,
maruti,dzire,automatic,4.0,petrol,1197.0,32142.0,1.0,767000.0,,,,,
hyundai,grand,manual,6.0,petrol,1197.0,35643.0,2.0,508000.0,,,,,
hyundai,grand,automatic,5.0,petrol,1197.0,33740.0,2.0,577000.0,,,,,
maruti,alto,manual,5.0,petrol,796.0,31475.0,1.0,314000.0,,,,,
maruti,wagon,manual,10.0,petrol,998.0,22765.0,1.0,366000.0,,,,,
nissan,micra,manual,6.0,petrol,1198.0,97246.0,2.0,394000.0,,,,,
kia,seltos,automatic,4.0,petrol,1353.0,56283.0,1.0,1373000.0,,,,,
hyundai,creta,automatic,9.0,diesel,1582.0,95778.0,1.0,926000.0,,,,,
hyundai,venue,automatic,5.0,petrol,998.0,60269.0,1.0,870000.0,,,,,
maruti,celerio,automatic,5.0,petrol,998.0,87744.0,1.0,486000.0,,,,,
maruti,new,manual,5.0,petrol,1197.0,52608.0,2.0,450000.0,,,,,
maruti,ciaz,automatic,6.0,petrol,1373.0,88132.0,1.0,758000.0,,,,,
maruti,alto,automatic,8.0,petrol,998.0,85292.0,1.0,317000.0,,,,,
volkswagen,taigun,automatic,3.0,petrol,999.0,61526.0,1.0,1289000.0,,,,,
maruti,dzire,automatic,7.0,petrol,1197.0,72891.0,2.0,621000.0,,,,,
maruti,baleno,manual,5.0,petrol,1197.0,58448.0,1.0,657000.0,,,,,
hyundai,i10,manual,8.0,petrol,1086.0,38659.0,1.0,411000.0,,,,,
hyundai,creta,automatic,6.0,petrol,1591.0,44229.0,1.0,1135000.0,,,,,
hyundai,i10,manual,13.0,petrol,1197.0,58156.0,1.0,268000.0,,,,,
tata,nexon,manual,2.0,petrol,1199.0,22121.0,1.0,1119000.0,,,,,
honda,city,automatic,5.0,petrol,1497.0,41339.0,2.0,990000.0,,,,,
hyundai,creta,automatic,7.0,petrol,1591.0,64706.0,2.0,973000.0,,,,,
maruti,celerio,automatic,8.0,petrol,998.0,87315.0,1.0,406000.0,,,,,
honda,city,manual,7.0,petrol,1497.0,113962.0,1.0,671000.0,,,,,
volkswagen,taigun,automatic,2.0,petrol,999.0,35918.0,1.0,1454000.0,,,,,
maruti,alto,manual,4.0,petrol,796.0,30292.0,1.0,351000.0,,,,,
maruti,alto,manual,2.0,petrol,796.0,10612.0,1.0,417000.0,,,,,
kia,sonet,manual,3.0,petrol,998.0,40234.0,1.0,1060000.0,,,,,
maruti,celerio,automatic,3.0,petrol,998.0,24059.0,1.0,588000.0,,,,,
maruti,new,automatic,3.0,petrol,1197.0,37541.0,1.0,575000.0,,,,,
hyundai,new,automatic,4.0,petrol,1086.0,72395.0,1.0,503000.0,,,,,
maruti,s,manual,3.0,petrol,998.0,26875.0,2.0,425000.0,,,,,
maruti,wagon,manual,7.0,petrol,998.0,66341.0,1.0,392000.0,,,,,
honda,amaze,manual,10.0,petrol,1198.0,95495.0,1.0,384000.0,,,,,
maruti,celerio,automatic,5.0,petrol,998.0,52328.0,1.0,500000.0,,,,,
tata,nexon,automatic,5.0,diesel,1497.0,54466.0,2.0,951000.0,,,,,
tata,nexon,automatic,3.0,petrol,1199.0,24019.0,1.0,1070000.0,,,,,
maruti,alto,manual,4.0,petrol,796.0,13485.0,1.0,344000.0,,,,,
maruti,wagon,manual,12.0,petrol,998.0,76750.0,1.0,285000.0,,,,,
maruti,alto,manual,11.0,petrol,796.0,48658.0,2.0,219000.0,,,,,
maruti,celerio,automatic,7.0,petrol,998.0,53241.0,1.0,480000.0,,,,,
maruti,wagon,manual,7.0,petrol,998.0,62172.0,2.0,380000.0,,,,,
maruti,new,automatic,4.0,petrol,1197.0,50380.0,2.0,478000.0,,,,,
renault,duster,automatic,7.0,petrol,1498.0,96474.0,1.0,684000.0,,,,,
maruti,wagon,manual,11.0,petrol,998.0,51088.0,2.0,297000.0,,,,,
hyundai,verna,automatic,3.0,petrol,1497.0,37842.0,1.0,1224000.0,,,,,
hyundai,i10,manual,13.0,petrol,1197.0,75300.0,1.0,246000.0,,,,,
honda,brio,automatic,11.0,petrol,,82163.0,2.0,373000.0,,,,,
hyundai,grand,automatic,9.0,petrol,1197.0,106313.0,1.0,437000.0,,,,,
datsun,redi,manual,4.0,petrol,799.0,42479.0,1.0,389000.0,,,,,
honda,br-v,manual,6.0,petrol,1497.0,79571.0,2.0,816000.0,,,,,
honda,brio,manual,10.0,petrol,1198.0,90073.0,2.0,323000.0,,,,,
tata,nexon,automatic,4.0,petrol,1199.0,85380.0,2.0,980000.0,,,,,
maruti,ignis,manual,4.0,petrol,1197.0,77633.0,1.0,488000.0,,,,,
maruti,ciaz,automatic,6.0,petrol,1462.0,50723.0,2.0,700000.0,,,,,
mg,hector,manual,3.0,petrol,1451.0,36582.0,1.0,1554000.0,,,,,
maruti,celerio,automatic,10.0,petrol,998.0,98335.0,1.0,343000.0,,,,,
ford,ecosport,automatic,7.0,petrol,1499.0,46927.0,1.0,706000.0,,,,,
hyundai,grand,manual,10.0,petrol,1197.0,81987.0,1.0,404000.0,,,,,
maruti,baleno,manual,8.0,petrol,1197.0,93648.0,3.0,515000.0,,,,,
maruti,celerio,automatic,1.0,petrol,998.0,17447.0,1.0,612000.0,,,,,
hyundai,grand,manual,8.0,petrol,1197.0,101404.0,2.0,399000.0,,,,,
maruti,wagon,manual,6.0,petrol,998.0,76210.0,1.0,394000.0,,,,,
maruti,alto,manual,6.0,petrol,998.0,102564.0,1.0,310000.0,,,,,
maruti,alto,manual,7.0,petrol,796.0,63989.0,2.0,271000.0,,,,,
hyundai,grand,manual,8.0,petrol,1197.0,88733.0,2.0,478000.0,,,,,
maruti,new,manual,4.0,petrol,1197.0,52823.0,1.0,504000.0,,,,,
honda,jazz,manual,7.0,petrol,1199.0,91922.0,3.0,506000.0,,,,,
tata,altroz,manual,4.0,petrol,1199.0,35548.0,1.0,718000.0,,,,,
hyundai,new,manual,4.0,petrol,,42064.0,1.0,520000.0,,,,,
hyundai,grand,manual,9.0,diesel,1120.0,101450.0,2.0,405000.0,,,,,
honda,brio,manual,11.0,petrol,1198.0,82657.0,3.0,263000.0,,,,,
maruti,new,automatic,2.0,petrol,,9301.0,1.0,561000.0,,,,,
maruti,ciaz,automatic,3.0,petrol,1462.0,57002.0,1.0,960000.0,,,,,
maruti,wagon,manual,10.0,petrol,998.0,69455.0,1.0,318000.0,,,,,
maruti,new,manual,4.0,petrol,1197.0,48833.0,1.0,479000.0,,,,,
hyundai,grand,manual,5.0,diesel,,84977.0,2.0,685000.0,,,,,
maruti,celerio,automatic,7.0,petrol,,72308.0,1.0,449000.0,,,,,
maruti,wagon,manual,10.0,petrol,998.0,76186.0,1.0,319000.0,,,,,
hyundai,new,automatic,4.0,petrol,1086.0,48844.0,1.0,570000.0,,,,,
maruti,wagon,manual,10.0,petrol,998.0,98723.0,2.0,306000.0,,,,,
maruti,celerio,manual,7.0,petrol,998.0,76079.0,1.0,445000.0,,,,,
maruti,alto,manual,2.0,petrol,796.0,26385.0,1.0,397000.0,,,,,
maruti,baleno,automatic,5.0,petrol,1197.0,86242.0,1.0,718000.0,,,,,
maruti,alto,manual,1.0,petrol,796.0,29652.0,1.0,445000.0,,,,,
maruti,swift,manual,6.0,petrol,1197.0,78023.0,1.0,539000.0,,,,,
hyundai,creta,manual,5.0,petrol,1591.0,98097.0,1.0,1030000.0,,,,,
kia,sonet,manual,2.0,petrol,998.0,21993.0,1.0,1052000.0,,,,,
hyundai,verna,manual,9.0,petrol,1591.0,94782.0,1.0,561000.0,,,,,
ford,ecosport,automatic,7.0,petrol,1496.0,79181.0,1.0,759000.0,,,,,
datsun,go,manual,5.0,petrol,1198.0,12049.0,1.0,413000.0,,,,,
datsun,redi,manual,8.0,petrol,799.0,83097.0,1.0,216000.0,,,,,
maruti,baleno,manual,2.0,petrol,1197.0,31283.0,1.0,823000.0,,,,,
honda,amaze,manual,11.0,diesel,1498.0,98718.0,1.0,317000.0,,,,,
hyundai,i10,manual,8.0,petrol,1086.0,48333.0,2.0,381000.0,,,,,
maruti,brezza,manual,1.0,petrol,1462.0,18693.0,1.0,1146000.0,,,,,
ford,ecosport,manual,6.0,diesel,1498.0,113894.0,1.0,824000.0,,,,,
hyundai,creta,manual,4.0,petrol,1591.0,53893.0,1.0,1160000.0,,,,,
kia,seltos,automatic,2.0,diesel,1493.0,31317.0,1.0,1764000.0,,,,,
honda,wr-v,manual,7.0,diesel,1498.0,88190.0,1.0,708000.0,,,,,
maruti,wagon,manual,12.0,petrol,998.0,72470.0,1.0,261000.0,,,,,
hyundai,creta,automatic,7.0,petrol,1591.0,75759.0,2.0,975000.0,,,,,
maruti,wagon,manual,9.0,petrol,998.0,30137.0,1.0,360000.0,,,,,
maruti,alto,automatic,1.0,petrol,998.0,8023.0,1.0,559000.0,,,,,
maruti,alto,manual,2.0,petrol,796.0,19886.0,1.0,424000.0,,,,,
renault,kwid,automatic,2.0,petrol,999.0,4159.0,1.0,575000.0,,,,,
hyundai,verna,automatic,7.0,petrol,1591.0,84231.0,3.0,759000.0,,,,,
maruti,dzire,manual,3.0,petrol,1197.0,45065.0,1.0,702000.0,,,,,
mahindra,xuv500,manual,3.0,diesel,2179.0,59716.0,1.0,1466000.0,,,,,
hyundai,i20,manual,5.0,petrol,1197.0,28275.0,2.0,717000.0,,,,,
honda,amaze,manual,5.0,petrol,1199.0,37617.0,1.0,683000.0,,,,,
hyundai,elite,manual,5.0,diesel,1396.0,76074.0,1.0,703000.0,,,,,
volkswagen,polo,automatic,3.0,petrol,,60040.0,2.0,854000.0,,,,,
tata,tiago,manual,6.0,petrol,1199.0,75958.0,1.0,437000.0,,,,,
tata,nexon,manual,2.0,petrol,1199.0,40544.0,1.0,1132000.0,,,,,
maruti,swift,manual,2.0,petrol,1197.0,47913.0,1.0,659000.0,,,,,
hyundai,elite,manual,6.0,petrol,1197.0,79225.0,2.0,637000.0,,,,,
mahindra,thar,automatic,3.0,petrol,1997.0,12287.0,1.0,1475000.0,,,,,
hyundai,grand,manual,6.0,petrol,1197.0,52878.0,1.0,532000.0,,,,,
renault,kwid,manual,4.0,petrol,999.0,73577.0,1.0,412000.0,,,,,
maruti,swift,manual,11.0,diesel,1248.0,69399.0,1.0,431000.0,,,,,
hyundai,grand,automatic,5.0,petrol,1197.0,34527.0,1.0,638000.0,,,,,
maruti,baleno,automatic,5.0,petrol,1197.0,70948.0,2.0,666000.0,,,,,
mahindra,thar,automatic,2.0,petrol,1997.0,26217.0,2.0,1508000.0,,,,,
maruti,ertiga,automatic,5.0,petrol,1462.0,90208.0,2.0,827000.0,,,,,
honda,brio,automatic,9.0,petrol,1198.0,97541.0,1.0,416000.0,,,,,
tata,tigor,manual,3.0,petrol,1199.0,50947.0,1.0,674000.0,,,,,
hyundai,elite,manual,7.0,petrol,1197.0,51984.0,2.0,566000.0,,,,,
kia,seltos,manual,2.0,petrol,1497.0,11829.0,1.0,1043000.0,,,,,
volkswagen,polo,manual,5.0,petrol,999.0,46821.0,2.0,657000.0,,,,,
toyota,urban,manual,2.0,petrol,1462.0,8351.0,1.0,1004000.0,,,,,
maruti,dzire,automatic,6.0,petrol,1197.0,39232.0,1.0,693000.0,,,,,
maruti,baleno,manual,7.0,petrol,1197.0,69538.0,1.0,549000.0,,,,,
mahindra,xuv700,automatic,2.0,diesel,2184.0,42398.0,1.0,2261000.0,,,,,
datsun,go,manual,8.0,petrol,1198.0,104003.0,1.0,241000.0,,,,,
toyota,glanza,automatic,2.0,petrol,1197.0,18863.0,1.0,846000.0,,,,,
maruti,alto,manual,8.0,petrol,998.0,31825.0,1.0,319000.0,,,,,
maruti,baleno,manual,6.0,petrol,1197.0,88421.0,1.0,543000.0,,,,,
maruti,baleno,manual,6.0,petrol,1197.0,61116.0,1.0,565000.0,,,,,
ford,ecosport,automatic,8.0,petrol,1499.0,84675.0,2.0,584000.0,,,,,
hyundai,grand,automatic,3.0,petrol,1197.0,50284.0,1.0,684000.0,,,,,
hyundai,elite,manual,10.0,petrol,1197.0,29243.0,2.0,484000.0,,,,,
hyundai,grand,automatic,4.0,petrol,1197.0,61410.0,1.0,621000.0,,,,,
mahindra,xuv700,manual,2.0,petrol,1997.0,18132.0,1.0,1934000.0,,,,,
mahindra,xuv700,manual,3.0,petrol,1997.0,52387.0,1.0,1833000.0,,,,,
renault,kwid,automatic,7.0,petrol,999.0,50408.0,1.0,361000.0,,,,,
maruti,baleno,automatic,3.0,petrol,1197.0,48361.0,1.0,823000.0,,,,,
maruti,vitara,manual,7.0,diesel,1248.0,36184.0,1.0,823000.0,,,,,
maruti,swift,manual,10.0,petrol,1197.0,89851.0,1.0,446000.0,,,,,
hyundai,xcent,manual,9.0,petrol,1197.0,75398.0,1.0,442000.0,,,,,
maruti,swift,manual,7.0,petrol,1197.0,47427.0,2.0,518000.0,,,,,
maruti,new,automatic,1.0,petrol,998.0,17249.0,1.0,702000.0,,,,,
mahindra,xuv300,manual,2.0,petrol,1197.0,35796.0,1.0,1098000.0,,,,,
tata,nexon,manual,3.0,petrol,1199.0,53746.0,1.0,801000.0,,,,,
honda,civic,automatic,13.0,petrol,1799.0,104025.0,2.0,343000.0,,,,,
hyundai,creta,automatic,1.0,petrol,1497.0,14590.0,1.0,1698000.0,,,,,
skoda,rapid,manual,7.0,diesel,1498.0,118710.0,1.0,698000.0,,,,,
maruti,dzire,manual,5.0,petrol,1197.0,83105.0,2.0,672000.0,,,,,
hyundai,grand,manual,8.0,petrol,1197.0,34930.0,2.0,439000.0,,,,,
mg,hector,automatic,3.0,petrol,1451.0,18179.0,1.0,1600000.0,,,,,
hyundai,grand,manual,8.0,petrol,1197.0,69383.0,2.0,457000.0,,,,,
tata,tiago,manual,5.0,petrol,1199.0,26825.0,1.0,536000.0,,,,,
maruti,swift,automatic,3.0,petrol,1197.0,39564.0,2.0,632000.0,,,,,
maruti,eeco,manual,2.0,petrol,1196.0,31936.0,1.0,531000.0,,,,,
kia,seltos,manual,4.0,petrol,1497.0,40530.0,1.0,1136000.0,,,,,
maruti,s,manual,2.0,petrol,,23526.0,2.0,454000.0,,,,,
kia,seltos,automatic,2.0,diesel,1493.0,21050.0,1.0,1803000.0,,,,,
hyundai,creta,manual,7.0,petrol,1591.0,50621.0,1.0,865000.0,,,,,
honda,amaze,manual,2.0,petrol,1199.0,41184.0,1.0,707000.0,,,,,
maruti,baleno,automatic,5.0,petrol,1197.0,40179.0,1.0,673000.0,,,,,
maruti,swift,manual,8.0,petrol,1197.0,60581.0,1.0,540000.0,,,,,
datsun,redi,automatic,4.0,petrol,,23581.0,2.0,331000.0,,,,,
maruti,dzire,automatic,1.0,petrol,1197.0,14809.0,1.0,807000.0,,,,,
maruti,dzire,automatic,5.0,petrol,1197.0,9056.0,1.0,690000.0,,,,,
maruti,celerio,automatic,7.0,petrol,998.0,40400.0,1.0,463000.0,,,,,
maruti,celerio,manual,5.0,petrol,998.0,45465.0,1.0,437000.0,,,,,
maruti,new,manual,4.0,cng,998.0,63314.0,1.0,570000.0,,,,,
honda,city,manual,6.0,petrol,1497.0,69791.0,1.0,741000.0,,,,,
renault,kwid,manual,8.0,petrol,999.0,46900.0,1.0,268000.0,,,,,
hyundai,aura,automatic,4.0,petrol,1197.0,36868.0,1.0,724000.0,,,,,
hyundai,elite,manual,6.0,petrol,1197.0,121249.0,1.0,617000.0,,,,,
tata,nexon,automatic,2.0,diesel,1497.0,25552.0,1.0,1136000.0,,,,,
honda,jazz,automatic,7.0,petrol,1199.0,67158.0,1.0,584000.0,,,,,
hyundai,elite,manual,7.0,petrol,1197.0,87637.0,1.0,661000.0,,,,,
maruti,ignis,manual,2.0,petrol,1197.0,11898.0,2.0,593000.0,,,,,
tata,tigor,manual,3.0,petrol,1199.0,28728.0,1.0,581000.0,,,,,
maruti,baleno,manual,7.0,petrol,1197.0,31759.0,1.0,627000.0,,,,,
datsun,redi,automatic,5.0,petrol,999.0,49836.0,1.0,319000.0,,,,,
maruti,dzire,automatic,1.0,petrol,1197.0,15833.0,1.0,780000.0,,,,,
hyundai,grand,manual,11.0,diesel,1120.0,112381.0,2.0,327000.0,,,,,
renault,kwid,automatic,1.0,petrol,999.0,3592.0,1.0,568000.0,,,,,
honda,city,manual,6.0,petrol,1497.0,64197.0,1.0,772000.0,,,,,
renault,kwid,automatic,7.0,petrol,,35592.0,2.0,344000.0,,,,,
maruti,swift,manual,7.0,petrol,1197.0,49184.0,1.0,541000.0,,,,,
tata,punch,manual,3.0,petrol,1199.0,52065.0,1.0,763000.0,,,,,
mahindra,xuv300,manual,3.0,petrol,1197.0,32102.0,1.0,1055000.0,,,,,
hyundai,elite,manual,7.0,petrol,1197.0,66871.0,1.0,597000.0,,,,,
maruti,baleno,automatic,3.0,petrol,1197.0,25338.0,2.0,714000.0,,,,,
tata,tiago,manual,7.0,petrol,1199.0,66846.0,1.0,428000.0,,,,,
maruti,dzire,automatic,6.0,diesel,1248.0,86032.0,1.0,716000.0,,,,,
volkswagen,virtus,manual,2.0,petrol,,19255.0,1.0,1306000.0,,,,,
hyundai,new,automatic,5.0,petrol,1086.0,30447.0,1.0,503000.0,,,,,
tata,tiago,automatic,6.0,petrol,1199.0,41120.0,2.0,482000.0,,,,,
mahindra,xuv500,manual,5.0,diesel,2179.0,47691.0,1.0,1127000.0,,,,,
maruti,vitara,manual,8.0,diesel,1248.0,115751.0,1.0,739000.0,,,,,
maruti,xl6,manual,3.0,petrol,1462.0,76902.0,1.0,936000.0,,,,,
hyundai,verna,manual,7.0,petrol,1591.0,84881.0,1.0,721000.0,,,,,
hyundai,grand,automatic,6.0,petrol,1197.0,23664.0,1.0,610000.0,,,,,
mahindra,xuv300,manual,3.0,petrol,1197.0,15802.0,2.0,1022000.0,,,,,
hyundai,i10,manual,11.0,petrol,1086.0,66578.0,3.0,286000.0,,,,,
datsun,redi,automatic,5.0,petrol,999.0,17543.0,1.0,329000.0,,,,,
hyundai,elite,manual,4.0,petrol,1197.0,47168.0,1.0,654000.0,,,,,
hyundai,grand,manual,10.0,petrol,1197.0,107168.0,1.0,382000.0,,,,,
maruti,s,manual,8.0,diesel,1248.0,66434.0,1.0,695000.0,,,,,
maruti,vitara,automatic,3.0,petrol,1462.0,35713.0,2.0,940000.0,,,,,
maruti,xl6,automatic,3.0,petrol,1462.0,51790.0,2.0,984000.0,,,,,
maruti,baleno,manual,7.0,petrol,1197.0,85337.0,2.0,525000.0,,,,,
tata,nexon,automatic,6.0,petrol,1198.0,69521.0,1.0,798000.0,,,,,
mahindra,xuv700,automatic,2.0,petrol,1997.0,31604.0,1.0,2007000.0,,,,,
tata,nexon,manual,7.0,diesel,,42128.0,1.0,746000.0,,,,,
hyundai,grand,manual,6.0,petrol,1197.0,31822.0,1.0,493000.0,,,,,
skoda,slavia,automatic,2.0,petrol,999.0,30564.0,1.0,1503000.0,,,,,
maruti,swift,manual,11.0,diesel,1248.0,73764.0,1.0,457000.0,,,,,
maruti,s,manual,2.0,petrol,998.0,40152.0,2.0,460000.0,,,,,
nissan,magnite,manual,3.0,petrol,999.0,35136.0,1.0,732000.0,,,,,
honda,jazz,automatic,7.0,petrol,1199.0,77402.0,1.0,586000.0,,,,,
hyundai,creta,manual,4.0,petrol,1497.0,43929.0,1.0,903000.0,,,,,
maruti,swift,manual,3.0,petrol,1197.0,20277.0,2.0,609000.0,,,,,
maruti,alto,manual,7.0,petrol,796.0,30827.0,2.0,292000.0,,,,,
nissan,micra,automatic,5.0,petrol,1198.0,58956.0,1.0,515000.0,,,,,
kia,sonet,manual,1.0,petrol,1197.0,36373.0,1.0,898000.0,,,,,
hyundai,grand,automatic,4.0,petrol,1197.0,37352.0,1.0,667000.0,,,,,
tata,safari,automatic,3.0,diesel,1956.0,44726.0,2.0,1927000.0,,,,,
volkswagen,polo,manual,5.0,petrol,,37326.0,1.0,706000.0,,,,,
honda,city,manual,9.0,petrol,1497.0,72749.0,1.0,575000.0,,,,,
mahindra,xuv300,manual,5.0,petrol,1197.0,79535.0,1.0,705000.0,,,,,
skoda,rapid,manual,6.0,petrol,1598.0,50995.0,2.0,719000.0,,,,,
maruti,wagon,automatic,7.0,petrol,998.0,50090.0,1.0,404000.0,,,,,
datsun,redi,manual,8.0,petrol,799.0,90601.0,1.0,216000.0,,,,,
tata,tiago,automatic,6.0,petrol,1199.0,88033.0,1.0,500000.0,,,,,
hyundai,new,manual,5.0,petrol,1086.0,53906.0,2.0,410000.0,,,,,
mahindra,xuv300,manual,2.0,petrol,1197.0,27299.0,1.0,1107000.0,,,,,
maruti,baleno,manual,6.0,petrol,1197.0,64805.0,1.0,617000.0,,,,,
skoda,rapid,manual,5.0,petrol,1598.0,94695.0,1.0,849000.0,,,,,
hyundai,grand,manual,7.0,petrol,1197.0,34719.0,1.0,502000.0,,,,,
maruti,baleno,automatic,7.0,petrol,1197.0,72585.0,1.0,638000.0,,,,,
honda,city,manual,7.0,petrol,1497.0,65552.0,1.0,710000.0,,,,,
maruti,baleno,manual,3.0,petrol,1197.0,52544.0,1.0,721000.0,,,,,
honda,amaze,manual,11.0,petrol,1198.0,99731.0,1.0,398000.0,,,,,
hyundai,grand,manual,6.0,petrol,1197.0,94673.0,1.0,497000.0,,,,,
maruti,alto,manual,7.0,petrol,796.0,99944.0,1.0,277000.0,,,,,
hyundai,grand,automatic,7.0,petrol,1197.0,31654.0,1.0,569000.0,,,,,
maruti,ciaz,manual,7.0,petrol,1373.0,91883.0,1.0,635000.0,,,,,
maruti,ignis,manual,2.0,petrol,1197.0,19796.0,1.0,621000.0,,,,,
maruti,swift,automatic,6.0,petrol,1197.0,72465.0,2.0,589000.0,,,,,
renault,kwid,automatic,6.0,petrol,999.0,56765.0,1.0,394000.0,,,,,
honda,city,manual,11.0,petrol,1497.0,62384.0,2.0,436000.0,,,,,
hyundai,grand,manual,8.0,petrol,1197.0,74476.0,2.0,460000.0,,,,,
volkswagen,polo,manual,5.0,diesel,,90094.0,2.0,729000.0,,,,,
maruti,alto,manual,10.0,petrol,,30103.0,2.0,250000.0,,,,,
toyota,glanza,manual,3.0,petrol,1197.0,22352.0,1.0,820000.0,,,,,
hyundai,creta,automatic,6.0,petrol,1591.0,60197.0,1.0,1154000.0,,,,,
ford,ecosport,manual,9.0,diesel,,98881.0,2.0,507000.0,,,,,
volkswagen,polo,manual,4.0,petrol,999.0,53811.0,1.0,706000.0,,,,,
maruti,wagon,automatic,8.0,petrol,998.0,62667.0,1.0,405000.0,,,,,
kia,sonet,manual,3.0,petrol,998.0,26837.0,2.0,927000.0,,,,,
kia,seltos,automatic,3.0,petrol,1353.0,56977.0,1.0,1482000.0,,,,,
maruti,dzire,manual,6.0,petrol,1197.0,31454.0,1.0,596000.0,,,,,
hyundai,venue,manual,4.0,petrol,1197.0,65237.0,2.0,725000.0,,,,,
renault,kwid,automatic,5.0,petrol,,15758.0,2.0,384000.0,,,,,
hyundai,elite,manual,5.0,petrol,1197.0,44130.0,1.0,629000.0,,,,,
maruti,baleno,manual,6.0,petrol,1197.0,63755.0,1.0,615000.0,,,,,
renault,triber,manual,1.0,petrol,999.0,25037.0,1.0,820000.0,,,,,
honda,amaze,manual,4.0,petrol,1199.0,24093.0,1.0,756000.0,,,,,
renault,duster,automatic,5.0,petrol,1498.0,11183.0,2.0,816000.0,,,,,
maruti,alto,manual,8.0,petrol,998.0,31602.0,1.0,319000.0,,,,,
maruti,ciaz,manual,2.0,petrol,1462.0,20719.0,1.0,898000.0,,,,,
volkswagen,ameo,manual,7.0,petrol,1198.0,69020.0,1.0,511000.0,,,,,
tata,harrier,manual,4.0,diesel,1956.0,38652.0,1.0,1548000.0,,,,,
maruti,dzire,manual,1.0,petrol,1197.0,13861.0,1.0,805000.0,,,,,
tata,punch,manual,2.0,petrol,1199.0,43093.0,1.0,796000.0,,,,,
renault,kwid,manual,4.0,petrol,,41131.0,1.0,402000.0,,,,,
mahindra,thar,automatic,3.0,petrol,1997.0,50721.0,1.0,1430000.0,,,,,
kia,seltos,manual,3.0,diesel,1493.0,48799.0,1.0,1270000.0,,,,,
maruti,baleno,manual,3.0,petrol,1197.0,56714.0,1.0,717000.0,,,,,
hyundai,elite,manual,6.0,petrol,1197.0,71503.0,2.0,637000.0,,,,,
hyundai,i10,automatic,11.0,petrol,,32902.0,1.0,415000.0,,,,,
hyundai,verna,manual,12.0,diesel,1582.0,119088.0,3.0,387000.0,,,,,
maruti,vitara,manual,3.0,petrol,1462.0,25449.0,1.0,817000.0,,,,,
hyundai,grand,manual,7.0,petrol,1197.0,71416.0,1.0,480000.0,,,,,
kia,sonet,manual,2.0,diesel,1493.0,37140.0,1.0,1250000.0,,,,,
maruti,baleno,manual,7.0,petrol,1197.0,45551.0,1.0,562000.0,,,,,
maruti,celerio,automatic,6.0,petrol,998.0,18827.0,1.0,459000.0,,,,,
tata,altroz,manual,3.0,petrol,1199.0,37608.0,1.0,763000.0,,,,,
maruti,s,manual,3.0,petrol,998.0,16759.0,1.0,448000.0,,,,,
maruti,baleno,manual,4.0,petrol,1197.0,75112.0,2.0,656000.0,,,,,
maruti,eeco,manual,2.0,petrol,1196.0,39207.0,2.0,494000.0,,,,,
hyundai,grand,manual,4.0,petrol,1197.0,39717.0,1.0,574000.0,,,,,
hyundai,new,manual,5.0,cng,1086.0,88987.0,2.0,542000.0,,,,,
